No,Year,Month,Day,Lat,Lon,¹A¾ä¤ë,¹A¾ä¤é,SST(boat),spe1,spe2,spe3,spe4,spe5,spe6,spe7,spe8,spe9,spe10,spe11,Tonnage A,HP A,Light A
42346,2018,6,14,27.499,123.8325,,,23.7,1200,0,,,,,,,,,,5,4,3
42347,2018,6,15,27.466,123.787,,,23.6,1200,0,,,,,,,,,,5,4,3
42348,2018,6,16,27.40383333,123.6933333,,,23.5,600,0,,,,,,,,,,5,4,3
42349,2018,6,17,27.525,123.759,,,24.3,600,0,,,,,,,,,,5,4,3
42350,2018,6,18,28.42183333,125.0935,,,24.4,30,0,,,,,,,,,,5,4,3
42351,2018,6,19,29.01616667,125.7391667,,,24.1,60,0,,,,,,,,,,5,4,3
42352,2018,6,20,28.92166667,125.5093333,,,23.1,600,180,,60,,,,,,,,5,4,3
42353,2018,6,21,28.97133333,125.5563333,,,23.1,9,0,,60,,,,,,,,5,4,3
42354,2018,6,22,29.12666667,125.5881667,,,23.2,120,0,,,,,,,,,,5,4,3
42355,2018,6,23,29.15833333,125.5566667,,,23.2,180,0,,,,,,,,,,5,4,3
42356,2018,6,24,29.14,125.525,,,23.3,60,0,,,,,,,,,,5,4,3
42357,2018,6,25,29.2,125.4413333,,,24,0,0,,,,,,,,,,5,4,3
42358,2018,7,6,26.441,122.8483333,,,25.7,6,0,,,,3000,,,,,,5,4,3
42359,2018,7,7,26.27133333,122.7038333,,,25.7,120,0,,,,,,,,,,5,4,3
42360,2018,7,8,27.07183333,124.1476667,,,26.6,600,0,,,,,,,,,,5,4,3
42361,2018,7,11,25.79733333,121.8975,,,26.4,600,0,,,,,,,,,,5,4,3
42362,2018,7,12,27.00483333,123.3493333,,,25.4,300,0,,,,,,,,,,5,4,3
42363,2018,7,13,27.42033333,123.7631667,,,25.5,720,0,,,,,,,,,,5,4,3
42364,2018,7,14,27.41733333,123.8356667,,,25.5,360,0,,,,,,,,,,5,4,3
42365,2018,7,15,27.39566667,123.9608333,,,25.8,420,0,,,,,,,,,,5,4,3
42366,2018,7,16,27.461,124.1026667,,,25.8,540,0,,,,,,,,,,5,4,3
42367,2018,7,17,27.57,124.536,,,25.9,120,0,,,,,,,,,,5,4,3
42368,2018,7,18,28.22916667,125.1366667,,,26.3,600,60,,,,,,,,,,5,4,3
42369,2018,7,19,26.87516667,125.9106667,,,26.3,600,,,,,1000,,,,,,5,4,3
42370,2018,7,20,26.3635,123.3536667,,,26,600,,,,,100,,,,,,5,4,3
42371,2018,7,21,26.288,122.873,,,28,600,,,,,105,,,,,,5,4,3
42372,2018,7,22,26.20416667,122.8525,,,26.3,360,,,,,,,,,,,5,4,3
42373,2018,7,23,26.17733333,122.8855,,,26.4,600,,,,,,,,,,,5,4,3
42374,2018,7,24,26.109,122.8571667,,,26.8,0,,,,,,,,,,,5,4,3
42375,2018,4,11,26.48333333,123.6166667,,,23,0,,,,,,,,,,,4,3,3
42376,2018,4,12,27.03333333,124,,,21,120,,,,,,,,,,,4,3,3
42377,2018,4,13,27.03333333,124.3166667,,,20,0,,,,,,,,,,,4,3,3
42378,2018,4,14,26.86666667,123.8333333,,,21,0,,,,,,,,,,,4,3,3
42379,2018,4,15,26.46666667,124.2666667,,,22,0,,,,,,,,,,,4,3,3
42380,2018,4,16,26.28333333,124.1166667,,,25,300,,,,,,,,,,,4,3,3
42381,2018,4,17,26.18333333,124.05,,,25,900,,,,,,,,,,,4,3,3
42382,2018,4,18,26.18333333,124.05,,,24,120,,,,,,,,,,,4,3,3
42383,2018,4,19,26.33333333,124.0666667,,,24,60,,,,,,,,,,,4,3,3
42384,2018,4,20,27.36666667,125.1,,,20,300,,,,,,,,,,,4,3,3
42385,2018,4,21,27.25,125.15,,,22,0,,,,,,,,,,,4,3,3
42386,2018,4,22,26.55,124.5,,,24,480,,,,,,,,,,,4,3,3
42387,2018,4,23,26.55,124.45,,,24,720,,,,,,,,,,,4,3,3
42388,2018,4,24,26.53333333,124.4666667,,,23,300,,,,,,,,,,,4,3,3
42389,2018,4,25,26.55,124.45,,,22,420,,,,,,,,,,,4,3,3
42390,2018,4,26,26.5,124.4666667,,,24,0,,,,,,,,,,,4,3,3
42391,2018,5,8,26.5,124.4666667,,,23.9,0,,,,,,,,,,,4,3,3
42392,2018,5,9,26.9,124.3833333,,,22.2,330,,,,,,,,,,,4,3,3
42393,2018,5,10,26.83333333,124.35,,,22.2,420,,,,,,,,,,,4,3,3
42394,2018,5,11,26.86666667,124.3666667,,,22.7,300,,,,,,,,,,,4,3,3
42395,2018,5,12,26.88333333,124.35,,,23.9,300,,,,,,,,,,,4,3,3
42396,2018,5,13,27.8,125,,,23.3,0,,,,,,,,,,,4,3,3
42397,2018,5,14,27.6,125.1333333,,,25.7,1200,,,,,,,,,,,4,3,3
42398,2018,5,15,27.7,125.2333333,,,25.2,600,,,,,,,,,,,4,3,3
42399,2018,5,16,27.88333333,125.2333333,,,24.6,180,,,,,,,,,,,4,3,3
42400,2018,5,17,27.81666667,125.2833333,,,24.2,540,,,,,,,,,,,4,3,3
42401,2018,5,18,28.03333333,125.5833333,,,24.8,2400,,,,,,,,,,,4,3,3
42402,2018,5,19,28.1,125.6,,,24.8,1200,,,,,,,,,,,4,3,3
42403,2018,5,20,28.01,125.5833333,,,24.8,1200,,,,,,,,,,,4,3,3
42404,2018,5,21,28.00833333,125.5666667,,,24.6,420,,,,,,,,,,,4,3,3
42405,2018,5,22,28.01,125.5833333,,,25.2,600,,,,,,,,,,,4,3,3
42406,2018,5,23,28.00833333,125.5833333,,,23.9,0,,,,,,,,,,,4,3,3
42407,2018,6,7,26.93333333,123.55,,,27,300,200,,,,,,,,,,4,3,3
42408,2018,6,8,27.45,123.5666667,,,26.6,60,,,,,,,,,,,4,3,3
42409,2018,6,9,25.95,123.6166667,,,25.7,180,,,,,,,,,,,4,3,3
42410,2018,6,10,27.6,123.9833333,,,25.3,600,,,,,,,,,,,4,3,3
42411,2018,6,11,27.6,123.9833333,,,25.2,600,,,,,,,,,,,4,3,3
42412,2018,6,12,27.63333333,123.9666667,,,26.1,600,,,,,,,,,,,4,3,3
42413,2018,6,13,27.65,123.9666667,,,25.7,600,,,,,,,,,,,4,3,3
42414,2018,6,14,27.65,123.9166667,,,25.2,120,,,,,,,,,,,4,3,3
42415,2018,6,15,27.65,124.0166667,,,25.2,420,,,,,,,,,,,4,3,3
42416,2018,6,16,27.6,124.05,,,25.2,600,300,,,,,,,,,,4,3,3
42417,2018,6,17,27.6,124,,,25.5,360,,,,,,,,,,,4,3,3
42418,2018,6,18,28.58333333,125.0333333,,,25.3,600,100,,,,,,,,,,4,3,3
42419,2018,6,19,28.6,125.25,,,25.4,420,,,,,,,,,,,4,3,3
42420,2018,6,20,28.46666667,125.3666667,,,25.4,600,300,,,,,,,,,,4,3,3
42421,2018,6,21,28.53333333,125.2,,,26,240,,,,,,,,,,,4,3,3
42422,2018,6,22,27.43333333,124.3,,,27,60,,,,,,,1200,,,,4,3,3
42423,2018,6,23,26.51666667,123.5833333,,,27.9,0,,,,,,,,,,,4,3,3
42424,2018,7,5,26.16666667,122.9333333,,,,0,,,,,,,,,,,4,3,3
42425,2018,7,6,26.46666667,123.6,,,28,180,200,,,,,,,,,,4,3,3
42426,2018,7,12,26.75,123.4333333,,,30.7,1200,,,,,,,,,,180,4,3,3
42427,2018,7,13,26.78333333,123.4166667,,,27,120,,,,,,,,,,0,4,3,3
42428,2018,7,14,27.53333333,124.0833333,,,27,540,,,,,,,,,,3,4,3,3
42429,2018,7,15,28.25,124.8,,,28,420,,,,,,,,,,7.8,4,3,3
42430,2018,7,16,28.65,125.5166667,,,28,1200,,,,,,,,,,6,4,3,3
42431,2018,7,17,28.66666667,125.5833333,,,28,360,,,,,,,,,,4.2,4,3,3
42432,2018,7,18,28,125.1666667,,,27.7,120,,,,,,,,,,0,4,3,3
42433,2018,7,19,26.66666667,123.3833333,,,27.5,0,,,,,,,,,,0,4,3,3
42434,2018,1,1,24.9,121.9666667,,,,,,,180,,,,,,,,3,2,2
42435,2018,1,2,25.05,122.1666667,,,,,,,300,,,,,,,,3,2,2
42436,2018,1,3,25.16666667,122.4166667,,,,,,,450,,,,,,,,3,2,2
42437,2018,1,4,25.13333333,121.8833333,,,,,,,,,,,,,,,3,2,2
42438,2018,1,10,25.31666667,122.3,,,,,,,500,,,,,,,,3,2,2
42439,2018,1,11,25.25,122.3166667,,,,,,,400,,,,,,,,3,2,2
42440,2018,1,13,25.35,122.3833333,,,,,,,500,,,,,,,,3,2,2
42441,2018,1,14,25.35,122.4,,,,,,,450,,,,,,,,3,2,2
42442,2018,1,15,25.13333333,122.3166667,,,,,,,400,,,,,,,,3,2,2
42443,2018,1,16,25.23333333,122.3166667,,,,,,,30,,,,,,,,3,2,2
42444,2018,1,20,25.31666667,122.3833333,,,,,,,350,,,,,,,,3,2,2
42445,2018,1,21,25.3,122.3166667,,,,,,,,,,,,,,,3,2,2
42446,2018,2,8,25.18333333,122.3333333,,,,,,,220,,,,,,,,3,2,2
42447,2018,2,9,25.16666667,122.3166667,,,,,,,250,,,,,,,,3,2,2
42448,2018,2,23,25.36666667,122.4,,,,,,,180,,,,,,,,3,2,2
42449,2018,2,24,25.23333333,122.3333333,,,,,,,30,,,,,,,,3,2,2
42450,2018,3,11,25.06666667,122.1,,,,,,,80,,,,,,,,3,2,2
42451,2018,3,12,25.1,122.0666667,,,,,,,60,,,,,,,,3,2,2
42452,2018,3,13,24.9,122.05,,,,,,,,,,,,,,,3,2,2
42453,2018,4,13,26.66666667,124.5833333,,,,150,,,,,,,,,,,3,2,2
42454,2018,4,14,26.7,124.6333333,,,,30,,,,,,,,,,,3,2,2
42455,2018,4,15,26.63333333,124.3166667,,,,30,,,,,,,,,,,3,2,2
42456,2018,4,16,26.51666667,123.8333333,,,,30,,,,,,,,,,,3,2,2
42457,2018,4,17,26.55,124.4833333,,,,60,,,,,,,,,,,3,2,2
42458,2018,4,18,27.21666667,124.85,,,,240,,,,,,,,,,,3,2,2
42459,2018,4,19,27.26666667,124.75,,,,30,,,,,,,,,,,3,2,2
42460,2018,4,20,27.5,125.2333333,,,,180,,,,,,,,,,,3,2,2
42461,2018,4,21,27.61666667,125.3,,,,600,,,,,,,,,,,3,2,2
42462,2018,4,22,27.63333333,125.3,,,,300,,,,,,,,,,,3,2,2
42463,2018,4,23,27.65,125.4666667,,,,90,,,,,,,,,,,3,2,2
42464,2018,4,24,27.25,124.9166667,,,,210,,,,,,,,,,,3,2,2
42465,2018,4,25,27.31666667,124.8833333,,,,0,,,,,,,,,,,3,2,2
42466,2018,5,11,26.75,123.6666667,,,,60,,,,,,,,,,,3,2,2
42467,2018,5,12,26.83333333,123.6833333,,,,0,,,,,,,,,,,3,2,2
42468,2018,5,14,25.26666667,121.9333333,,,,0,,,,,3400,,,,,,3,2,2
42469,2018,5,15,25.31666667,122,,,,0,,,,,1000,,,,,,3,2,2
42470,2018,5,16,26.1,123.1166667,,,,480,,,,,,,,,,,3,2,2
42471,2018,5,17,27.46666667,123.9166667,,,,240,,,,,,,,,,,3,2,2
42472,2018,5,18,28.13333333,125.5166667,,,,360,,,,,,,,,,,3,2,2
42473,2018,5,19,28.15,125.5,,,,540,,,,,,,,,,,3,2,2
42474,2018,5,20,28.13333333,125.5,,,,180,,,,,,,,,,,3,2,2
42475,2018,5,21,27.5,124.9,,,,240,,,,,,,,,,,3,2,2
42476,2018,5,22,27.48333333,124.9,,,,240,,,,,,,,,,,3,2,2
42477,2018,5,23,27.46666667,124.8833333,,,,360,,,,,,,,,,,3,2,2
42478,2018,5,24,27.43333333,124.8333333,,,,0,,,,,,,,,,,3,2,2
42479,2018,6,5,25.31666667,122.0166667,,,,0,,,,,,,,,,,3,2,2
42480,2018,6,6,25.16666667,122.0833333,,,,0,,,,,1000,,,,,,3,2,2
42481,2018,6,7,24.98333333,122.0666667,,,,0,,,,,200,,,,,,3,2,2
42482,2018,6,8,25.05,122.1166667,,,,0,,,,,,,,,,,3,2,2
42483,2018,6,9,26.4,122.8166667,,,,0,,,,,,,,,,,3,2,2
42484,2018,6,10,26.6,123.2833333,,,,0,,,,,,,,,,,3,2,2
42485,2018,6,11,27.73333333,124.1333333,,,,780,,,,,,,,,,,3,2,2
42486,2018,6,12,27.71666667,124.1333333,,,,660,,,,,,,,,,,3,2,2
42487,2018,6,13,27.73333333,124.1333333,,,,900,,,,,,,,,,,3,2,2
42488,2018,6,17,27.46666667,123.6833333,,,,480,,,,,,,,,,,3,2,2
42489,2018,6,18,27,123.8666667,,,,600,,,,,,,,,,,3,2,2
42490,2018,6,19,26.58333333,123.4333333,,,,480,,,,,,,,,,,3,2,2
42491,2018,6,20,26.65,123.4666667,,,,600,,,,,,,,,,,3,2,2
42492,2018,6,21,26.71666667,123.4666667,,,,780,,,,,,,,,,,3,2,2
42493,2018,4,11,26.46716667,123.8351667,,,24.5,180,,,,,50,,,,,,6,4,4
42494,2018,4,12,26.4885,123.853,,,23.4,30,,,,,,,,,,,6,4,4
42495,2018,4,13,26.39016667,123.5028333,,,24.5,78,,,30,,,,,,,,6,4,4
42496,2018,4,14,26.485,123.64,,,23,120,,,,,,,,,,,6,4,4
42497,2018,4,15,26.39533333,123.7081667,,,24,90,,,,,,,,,,,6,4,4
42498,2018,4,16,26.39466667,123.756,,,24.5,48,,,,,,,,,,,6,4,4
42499,2018,4,17,26.2365,123.786,,,25,12,,,,,,,,,,,6,4,4
42500,2018,4,18,26.30766667,123.6483333,,,25.8,300,,,,,,,,,,,6,4,4
42501,2018,4,19,26.32166667,123.6976667,,,23.9,270,,,,,,,,,,,6,4,4
42502,2018,4,20,26.253,123.6503333,,,25.5,72,,,,,,,,,,,6,4,4
42503,2018,4,21,26.39566667,123.8066667,,,25.6,18,,,,,,,,,,,6,4,4
42504,2018,4,22,26.34,124.653,,,26,180,,,,,,,,,,,6,4,4
42505,2018,4,23,26.4215,124.6408333,,,26,6,,,,,,,,,,,6,4,4
42506,2018,4,24,26.42766667,123.9226667,,,25,1.8,,,,,,,,,,,6,4,4
42507,2018,5,7,26.70883333,123.916,,,24,18,,,,,,,,,,,6,4,4
42508,2018,5,8,26.46216667,124.4981667,,,24.7,24,,,,,,,,,,,6,4,4
42509,2018,5,9,26.83533333,124.5295,,,23,36,,,,,,,,,,,6,4,4
42510,2018,5,10,27.5055,124.7621667,,,23,240,,,,,,,,,,,6,4,4
42511,2018,5,11,27.99333333,125.5135,,,24,360,,,,,,,,,,,6,4,4
42512,2018,5,12,28.0855,125.1838333,,,25,480,50,,,,,,,,,,6,4,4
42513,2018,5,13,28.0565,125.236,,,25,720,60,,,,,,,,,,6,4,4
42514,2018,5,14,28.098,125.273,,,26,780,30,,,,,,,,,,6,4,4
42515,2018,5,15,28.13483333,125.5056667,,,25,960,100,,,,,,,,,,6,4,4
42516,2018,5,16,28.18633333,125.5838333,,,26,180,200,,10,,100,,,,,,6,4,4
42517,2018,5,17,28.14983333,125.6213333,,,25,660,,,,,,,,,,,6,4,4
42518,2018,5,18,28.18616667,125.8695,,,26,480,150,,20,,,,,,,,6,4,4
42519,2018,5,19,28.17816667,125.923,,,26,480,500,,,,,,,,,,6,4,4
42520,2018,5,20,28.16716667,125.8545,,,26,72,120,,,,,,,,,,6,4,4
42521,2018,5,21,28.25316667,125.1738333,,,25,300,50,,300,,,,,,,,6,4,4
42522,2018,5,22,28.26266667,125.1661667,,,25,240,,,200,,,,,,,,6,4,4
42523,2018,5,23,28.28466667,125.1388333,,,24,180,200,,200,,,,,,,,6,4,4
42524,2018,5,24,27.61233333,124.7828333,,,25,240,50,,1200,,,,,,,,6,4,4
42525,2018,5,25,27.58083333,124.7481667,,,25,480,200,,500,,,,,,,,6,4,4
42526,2018,5,26,27.51783333,124.6726667,,,25,360,120,,,,,,,,,,6,4,4
42527,2018,6,7,26.645,123.5943333,,,26.9,180,60,,10,,300,,,,,,6,4,4
42528,2018,6,8,27.12366667,123.4315,,,26.4,90,,,200,,,,,,,,6,4,4
42529,2018,6,9,26.703,122.5093333,,,25.8,12,150,,,,,,,,,,6,4,4
42530,2018,6,10,27.76716667,124.7133333,,,25.9,720,300,,120,,,,,,,,6,4,4
42531,2018,6,11,27.703,124.6365,,,26,900,100,,20,,,,,,,,6,4,4
42532,2018,6,12,27.6555,124.6735,,,26.6,666,80,,110,,,,,,,,6,4,4
42533,2018,6,13,27.64683333,124.6368333,,,26.1,480,100,,20,,,,,,,,6,4,4
42534,2018,6,14,27.7005,124.353,,,25.8,180,90,,120,,,,,,,,6,4,4
42535,2018,6,15,27.71983333,124.6468333,,,25.7,780,350,,,,,,,,,,6,4,4
42536,2018,6,16,29.6785,124.7031667,,,25.9,540,40,,,,,,,,,,6,4,4
42537,2018,6,17,28.58083333,125.603,,,25.8,480,300,,80,,,,,,,,6,4,4
42538,2018,6,18,28.46466667,125.6863333,,,25.9,18,,,,,,,,,,,6,4,4
42539,2018,6,19,28.63583333,125.6943333,,,25.8,60,,,,,,,,,,,6,4,4
42540,2018,6,20,28.57233333,125.8698333,,,25.8,480,,,,,,,,,,,6,4,4
42541,2018,6,21,28.05883333,125.1123333,,,26.9,120,60,,200,,120,,,,,,6,4,4
42542,2018,6,22,27.705,124.5753333,,,26.9,420,300,,50,,,,,,,,6,4,4
42543,2018,6,23,26.73633333,123.7526667,,,27,120,3000,,20,,,,,,,,6,4,4
42544,2018,6,24,26.26466667,123.1461667,,,27,48,800,,,,,,,,,,6,4,4
42545,2018,7,5,26.42483333,123.3363333,,,28.1,60,300,,,,2000,,,,,,6,4,4
42546,2018,7,6,26.41866667,122.9521667,,,28.1,360,400,,300,,,,,,,,6,4,4
42547,2018,7,7,26.41883333,122.9243333,,,28.3,180,1400,,120,,800,,,,,,6,4,4
42548,2018,7,8,25.44516667,122.1276667,,,28.2,0,300,,,,,,,,,,6,4,4
42549,2018,7,9,25.9745,122.5213333,,,28.2,72,,,,,3000,,,,,,6,4,4
42550,2018,7,10,25.98383333,122.5351667,,,28.3,120,300,10,,,4000,,,,,,6,4,4
42551,2018,7,11,25.96933333,122.5481667,,,28.2,300,800,10,,,3500,,,,,,6,4,4
42552,2018,7,12,25.96966667,122.5628333,,,28.5,120,600,,,,3500,,,,,,6,4,4
42553,2018,7,13,25.9505,122.5901667,,,28.6,0,,,,,1800,,,,,,6,4,4
42554,2018,7,14,26.02116667,122.4766667,,,28.6,120,3000,100,,,1200,,,,,,6,4,4
42555,2018,7,15,26.04433333,122.4921667,,,28.6,180,2000,,,,800,,,,,,6,4,4
42556,2018,7,16,26.05433333,122.4221667,,,28.8,72,4000,,,,600,,,,,,6,4,4
42557,2018,7,17,26.13366667,123.228,,,28.5,480,2000,,,,,,,,,,6,4,4
42558,2018,4,16,26.56033333,123.34185,3,1,21,60,,,,,,,,,,,3,3,4
42559,2018,4,17,26.83776667,123.3532,3,2,19.8,72,,,,,,,,,,,3,3,4
42560,2018,4,18,26.57433333,123.5858333,3,3,21.4,150,,,,,,,,,,,3,3,4
42561,2018,4,19,26.60721667,124.7830667,3,4,21.9,480,,,,,,,,,,,3,3,4
42562,2018,4,20,27.57226667,125.287,3,5,21.8,180,,,,,,,,,,,3,3,4
42563,2018,4,21,26.6193,125.0314667,3,6,20.7,90,,,,,,,,,,,3,3,4
42564,2018,4,22,26.63393333,123.4442167,3,7,22.8,48,,,,,,,,,,,3,3,4
42565,2018,4,23,26.85143333,123.9952833,3,8,23,66,,,,,,,,,,,3,3,4
42566,2018,4,24,26.3,124.424,3,9,23.5,78,,,,,,,,,,,3,3,4
42567,2018,5,9,25.85438333,122.0107833,3,24,21.7,18,,,,,,,,,,,3,3,4
42568,2018,5,10,27.07053333,123.1528,3,25,22.2,180,,,,,,,,,,,3,3,4
42569,2018,5,11,27.01243333,124.8024333,3,26,23.2,420,,,,,,,,,,,3,3,4
42570,2018,5,12,26.8988,124.0368333,3,27,22.8,600,,,,,,,,,,,3,3,4
42571,2018,5,13,26.88331667,124.0348,3,28,23,240,,,,,,,,,,,3,3,4
42572,2018,5,14,26.92311667,124.0842,3,29,25,420,,,,,,,,,,,3,3,4
42573,2018,5,15,26.93333333,124.1084167,4,1,23,270,,,,,,,,,,,3,3,4
42574,2018,5,16,27.106,124.6,4,2,24,480,,,,,,,,,,,3,3,4
42575,2018,5,17,27.1328,124.5851833,4,3,24.3,246,,,,,,,,,,,3,3,4
42576,2018,5,18,28.0547,125.1702,4,4,24,300,,,,,,,,,,,3,3,4
42577,2018,5,19,27.85326667,125.2833333,4,5,25,420,,,,,,,,,,,3,3,4
42578,2018,6,14,27.60706667,125.0000167,5,1,26.6,270,,,,,,,,,,,3,3,4
42579,2018,6,15,27.53238333,124.84195,5,2,24.5,300,,,,,,,,,,,3,3,4
42580,2018,6,16,22.46265,123.956,5,3,24.7,300,,,,,,,,,,,3,3,4
42581,2018,6,17,28.38925,125.3071667,5,4,25,480,,,,,,,,,,,3,3,4
42582,2018,6,18,28.38833333,125.3166667,5,5,24.5,300,,,,,,,,,,,3,3,4
42583,2018,6,19,28.89008333,125.1380333,5,6,23.6,1020,,,,,,,,,,,3,3,4
42584,2018,6,20,28.9,125.1416667,5,7,24.5,1200,,,,,,,,,,,3,3,4
42585,2018,6,21,28.90168333,125.148,5,8,24.8,420,,,,,,,,,,,3,3,4
42586,2018,6,22,28,125,5,9,25.3,210,,,,,,,,,,,3,3,4
42587,2018,6,23,27.76666667,125.2516667,5,10,25.2,180,,,,,,,,,,,3,3,4
42588,2018,6,24,26.88595,123.7873833,5,11,26.1,180,,,,,,,,,,,3,3,4
42589,2018,7,13,26.60965,123.3637,6,1,25.2,360,,,,,,,,,,,3,3,4
42590,2018,7,14,27.36273333,124.4477,6,2,26.6,480,,,,,,,,,,,3,3,4
42591,2018,7,15,27.36001667,124.4333333,6,3,25.8,420,,,,,,,,,,,3,3,4
42592,2018,7,16,28.28965,125.0095333,6,4,27,780,,,,,,,,,,,3,3,4
42593,2018,7,17,28.32895,125.0302333,6,5,27.7,240,,,,,,,,,,,3,3,4
42594,2018,7,18,26.7423,123.7875,6,6,26.4,480,,,,,,,,,,,3,3,4
42595,2018,7,19,26.75,123.7833333,6,7,26,240,,,,,,,,,,,3,3,4
42596,2018,7,20,26.64696667,123.1653167,6,8,26.2,300,,,,,,,,,,,3,3,4
42597,2018,7,21,26.03488333,122.7213333,6,9,27,360,,,,,,,,,,,3,3,4
42598,2018,7,22,26.02726667,122.6750833,6,10,27.6,210,,,,,,,,,,,3,3,4
42599,2018,7,23,25.94943333,122.0863167,6,11,27,180,,,,,,,,,,,3,3,4
42600,2018,4,9,26.42883333,123.5345,2,24,22.6,60,,,,,,,,,,,4,3,4
42601,2018,4,10,26.81266667,124.0818333,2,25,21,150,,,,,,,,,,,4,3,4
42602,2018,4,11,26.8835,124.224,2,26,21.4,240,,,,,,,,,,,4,3,4
42603,2018,4,12,26.94483333,124.4531667,2,27,21.8,240,,,,,,,,,,,4,3,4
42604,2018,4,13,26.89416667,124.4725,2,28,21.3,300,,,,,,,,,,,4,3,4
42605,2018,4,14,26.53716667,124.5248333,2,29,22.8,480,,,,,,,,,,,4,3,4
42606,2018,4,15,26.60916667,124.4838333,2,30,21.7,240,,,,,,,,,,,4,3,4
42607,2018,4,16,26.71116667,124.486,3,1,21.9,180,,,,,,,,,,,4,3,4
42608,2018,4,17,26.33483333,124.0376667,3,2,23.8,300,,,,,,,,,,,4,3,4
42609,2018,4,18,26.337,124.0768333,3,3,23.6,1200,,,,,,,,,,,4,3,4
42610,2018,4,19,26.3435,124.0353333,3,4,23.6,1080,,,,,,,,,,,4,3,4
42611,2018,4,20,26.37583333,124.2516667,3,5,22.9,660,,,,,,,,,,,4,3,4
42612,2018,4,21,26.9935,124.8191667,3,6,19.8,120,,,,,,,,,,,4,3,4
42613,2018,4,22,27.03466667,124.76,3,7,20.5,420,,,,,,,,,,,4,3,4
42614,2018,4,23,26.9545,124.738,3,8,20.7,180,,,,,,,,,,,4,3,4
42615,2018,4,24,27.0815,124.7541667,3,9,20.2,120,,,,,,,,,,,4,3,4
42616,2018,4,25,26.46966667,124.3258333,3,10,22.6,180,,,,,,,,,,,4,3,4
42617,2018,5,7,26.43316667,123.8408333,3,22,24.4,60,,,,,,,,,,,4,3,4
42618,2018,5,8,27.0595,124.2833333,3,23,22,60,,,,,,,,,,,4,3,4
42619,2018,5,9,27.21333333,124.0375,3,24,22.1,30,,,,,,,,,,,4,3,4
42620,2018,5,10,27.3085,124.1046667,3,25,21.6,90,,,,,,,,,,,4,3,4
42621,2018,5,11,27.32483333,124.1273333,3,26,22,180,180,,,,,,,,,,4,3,4
42622,2018,5,12,27.31066667,124.111,3,27,22.1,480,,,,,,,,,,,4,3,4
42623,2018,5,13,27.32083333,124.1321667,3,28,23,300,50,,80,,,,,,,,4,3,4
42624,2018,5,14,27.331,124.0781667,3,29,23.8,210,,,,,,,,,,,4,3,4
42625,2018,5,15,27.26666667,124.0751667,4,1,23.8,120,,,,,,,,,,,4,3,4
42626,2018,5,16,27.848,125.3191667,4,2,23.8,300,,,,,,,,,,,4,3,4
42627,2018,5,17,27.89916667,125.3786667,4,3,23.5,600,,,,,,,,,,,4,3,4
42628,2018,5,18,27.932,125.4093333,4,4,24.2,720,,,,,,,,,,,4,3,4
42629,2018,5,19,27.97583333,125.4426667,4,5,24.2,1200,700,,,,,,,,,,4,3,4
42630,2018,5,20,28.031,125.4136667,4,6,24,780,,,,,,,,,,,4,3,4
42631,2018,5,21,28.02666667,125.4201667,4,7,23.9,660,,,,,,,,,,,4,3,4
42632,2018,5,22,27.7135,125.1688333,4,8,25.2,300,,,,,,,,,,,4,3,4
42633,2018,5,23,27.5415,125.0848333,4,9,27.7,90,,,,,,,,,,,4,3,4
42634,2018,6,6,26.76433333,123.5341667,4,23,25.4,54,,,,,,,,,,,4,3,4
42635,2018,6,7,26.7995,123.5083333,4,24,25.3,72,,,,,,,,,,,4,3,4
42636,2018,6,8,27.81883333,125.014,4,25,25.6,120,,,,,,,,,,,4,3,4
42637,2018,6,9,27.86366667,124.8885,4,26,24.9,480,,,300,,,,,,,,4,3,4
42638,2018,6,10,27.84883333,124.8785,4,27,24.8,600,,,110,,,,,,,,4,3,4
42639,2018,6,11,27.85333333,124.8918333,4,28,24.7,480,,,,,,,,,,,4,3,4
42640,2018,6,12,27.80983333,124.9283333,4,29,24.6,510,500,,,,,,,,,,4,3,4
42641,2018,6,13,27.66833333,124.0531667,4,30,24.9,600,150,,200,,,,,,,,4,3,4
42642,2018,6,14,27.6675,124.0005,5,1,24.6,300,,,,,,,,,,,4,3,4
42643,2018,6,15,27.58733333,124.0268333,5,2,24.5,360,400,,,,,,,,,,4,3,4
42644,2018,6,16,27.382,123.8685,5,3,24.7,300,,,,,,,,,,,4,3,4
42645,2018,6,17,27.38433333,123.8736667,5,4,24.9,420,,,,,,,,,,,4,3,4
42646,2018,6,18,28.31833333,125.2801667,5,5,24.9,300,,,,,,,,,,,4,3,4
42647,2018,6,19,28.78816667,125.6308333,5,6,24.9,360,,,,,,,,,,,4,3,4
42648,2018,6,20,28.79233333,125.6861667,5,7,24.2,780,,,,,,,,,,,4,3,4
42649,2018,6,21,28.833,125.7508333,5,8,24.1,720,,,,,,,,,,,4,3,4
42650,2018,6,22,28.85916667,125.7293333,5,9,24,840,,,,,,,,,,,4,3,4
42651,2018,6,23,27.90833333,124.8596667,5,10,25.2,300,,,,,,,,,,,4,3,4
42652,2018,6,24,27.07766667,123.8128333,5,11,25.8,120,,,,,,,,,,,4,3,4
42653,2018,7,6,26.306,122.3586667,5,23,26.4,150,,,,,,,,,,,4,3,4
42654,2018,7,7,26.2765,122.7851667,5,24,26.7,60,,,,,,,,,,,4,3,4
